job_id,title,location,department,salary_range,company_profile,description,requirements,benefits,telecommuting,has_company_logo,has_questions,required_education,industry,function,fraudulent,employment_type_Full-time,employment_type_Other,employment_type_Part-time,employment_type_Temporary,employment_type_Unknown,required_experience_Director,required_experience_Entry level,required_experience_Executive,required_experience_Internship,required_experience_Mid-Senior level,required_experience_Not Applicable,required_experience_Unknown
221,9287,2535,1241,874,930,14641,7231,4709,0,1,0,4,85,20,0,1,0,0,0,0,0,0,0,0,1,0,0
222,2387,496,1241,874,484,4833,496,1240,0,1,1,4,123,1,0,1,0,0,0,0,0,0,0,0,0,0,1
223,5527,238,1241,874,1414,7928,9921,4709,0,1,1,9,123,36,0,0,0,0,0,1,0,0,0,0,0,0,1
224,3205,1472,1241,874,1507,7918,9893,4080,0,1,1,1,31,36,0,0,0,0,0,0,0,0,0,0,0,0,1
225,2282,2670,1241,874,930,10097,7243,4709,0,1,0,4,31,7,0,1,0,0,0,0,0,1,0,0,0,0,0
226,9309,625,495,874,846,6689,8698,1605,0,1,0,1,39,13,0,1,0,0,0,0,0,1,0,0,0,0,0
227,3205,1437,1241,874,1507,7918,9893,4080,0,1,1,1,31,36,0,0,0,0,0,0,0,0,0,0,0,0,1
228,10314,593,1241,874,1380,10959,2665,4356,0,0,0,10,74,2,0,1,0,0,0,0,0,0,0,0,0,1,0
229,1020,2051,1241,874,983,14159,5461,3504,0,1,1,4,8,7,0,1,0,0,0,0,0,0,0,0,0,0,0
230,9292,2809,1241,874,1380,5990,7619,3627,0,0,0,2,58,18,0,1,0,0,0,0,0,0,0,0,0,0,0
231,2199,1248,1241,874,930,9918,5404,4709,0,1,0,4,66,7,0,1,0,0,0,0,0,1,0,0,0,0,0
232,3205,1894,1241,874,1507,7918,9893,4080,0,1,1,1,31,36,0,0,0,0,0,0,0,0,0,0,0,0,1
233,1074,579,1241,874,484,4794,496,1240,0,1,1,4,123,1,0,1,0,0,0,0,0,0,0,0,0,1,0
234,10985,625,1241,441,1214,13144,10609,5547,0,1,0,1,61,18,0,1,0,0,0,0,0,0,0,0,0,0,0
235,7286,3077,1241,874,1282,11244,10470,4100,0,1,1,9,123,36,0,0,0,0,0,1,0,0,0,0,0,0,1
236,10810,383,1241,874,484,11102,4193,2400,0,1,0,4,123,31,0,0,0,0,0,1,0,0,0,0,0,1,0
237,9321,1707,1241,874,1380,8125,8922,4709,0,1,0,1,58,18,0,0,0,0,0,0,0,0,0,0,1,0,0
238,3205,1379,1241,874,1507,7918,9893,4080,0,1,1,1,31,36,0,0,0,0,0,0,0,0,0,0,0,0,1
239,6405,1193,1241,665,1516,648,579,43,0,1,1,10,31,16,0,1,0,0,0,0,0,0,0,0,0,1,0
240,7517,2270,1241,874,1431,4256,9815,4709,0,0,0,9,123,36,0,1,0,0,0,0,0,0,0,0,0,0,1
241,2199,2895,1241,874,930,10013,6239,4709,0,1,0,4,39,7,0,1,0,0,0,0,0,1,0,0,0,0,0
242,5118,625,506,441,846,3327,1281,1622,0,1,1,1,39,13,0,1,0,0,0,0,0,0,0,0,0,0,0
243,683,719,1018,205,1380,80,10095,882,0,0,1,10,6,31,0,1,0,0,0,0,0,0,0,0,0,1,0
244,3207,3086,1241,874,1507,7908,9895,4080,0,1,0,1,31,36,0,0,0,0,0,0,0,0,0,0,0,0,1
245,8921,1940,1241,874,1380,5866,9921,4709,0,0,0,9,123,36,0,0,0,0,0,1,0,0,0,0,0,0,1
246,5354,539,169,441,846,2314,395,865,0,1,1,1,39,5,0,1,0,0,0,0,0,1,0,0,0,0,0
247,3205,1473,1241,874,1507,7918,9893,4080,0,1,1,1,31,36,0,0,0,0,0,0,0,0,0,0,0,0,1
248,4293,539,768,564,846,10199,1831,597,0,1,1,1,39,27,0,1,0,0,0,0,0,0,0,0,1,0,0
249,4325,625,506,874,846,10434,1282,1785,0,1,1,1,39,31,0,1,0,0,0,0,0,0,0,0,1,0,0
250,4639,296,1183,874,1203,2181,4929,4709,0,1,0,9,123,36,0,1,0,0,0,0,0,0,0,0,0,0,1
251,4408,1083,1241,608,289,7418,9379,4303,0,1,0,9,58,18,0,1,0,0,0,0,0,0,0,0,0,0,1
252,9035,625,1241,874,440,13237,11380,3453,0,1,0,1,22,18,0,1,0,0,0,0,0,0,0,0,0,0,0
253,3618,2044,1241,874,1431,307,9921,4709,0,0,0,9,123,36,0,1,0,0,0,0,0,0,0,0,0,0,1
254,4080,2749,1241,874,1507,7908,9902,4080,0,1,0,1,31,36,0,0,0,0,0,0,0,0,0,0,0,0,1
255,1303,1899,1241,874,1431,346,9921,4709,0,0,0,9,123,36,0,1,0,0,0,0,0,0,0,0,0,0,1
256,8109,539,506,437,846,1876,1193,1788,0,1,1,1,39,13,0,1,0,0,0,0,0,0,0,0,0,0,0
257,1922,2535,758,874,905,6982,4135,4709,0,1,0,9,58,22,0,1,0,0,0,0,0,0,0,0,0,0,1
258,42,1787,1241,874,1380,807,9921,4709,0,1,0,10,61,1,0,1,0,0,0,0,0,0,0,0,0,1,0
259,2981,2971,1241,874,930,10139,6783,4709,0,1,0,4,39,15,0,1,0,0,0,0,0,1,0,0,0,0,0
260,7469,1650,1241,874,1380,9218,781,4709,0,0,1,10,58,24,0,1,0,0,0,0,0,0,0,0,1,0,0
261,1523,526,1241,874,484,4845,496,1238,0,1,1,4,123,7,0,0,0,0,0,1,0,0,0,0,0,1,0
262,2446,1677,1241,0,1380,1822,5624,4111,0,0,1,4,123,7,0,1,0,0,0,0,0,1,0,0,0,0,0
263,8974,2535,1241,874,944,545,5053,1599,0,1,1,10,39,31,0,1,0,0,0,0,0,0,0,0,1,0,0
264,10808,356,1241,874,484,11158,496,1240,0,1,0,4,123,7,0,1,0,0,0,0,0,0,0,0,0,1,0
265,9043,2327,1241,874,1380,11399,9921,4709,0,0,0,9,58,18,0,0,0,0,0,0,0,0,0,0,1,0,0
266,6616,2535,1241,874,302,898,6199,4709,0,1,0,9,123,36,0,0,0,0,0,1,0,0,0,0,0,0,1
267,737,1621,1241,874,1380,14755,9921,4709,0,0,0,9,123,36,0,0,0,0,0,1,0,0,0,0,0,0,1
268,2199,2535,1241,874,930,9986,5392,4709,0,1,0,4,39,1,0,1,0,0,0,0,0,1,0,0,0,0,0
269,3779,772,1241,874,1380,12623,4027,2848,0,1,0,9,61,36,0,1,0,0,0,0,0,0,0,0,1,0,0
270,3205,2414,1241,874,1507,7918,9893,4080,0,1,1,1,31,36,0,0,0,0,0,0,0,0,0,0,0,0,1
271,8669,1472,1010,874,381,3277,9921,1865,0,1,0,9,123,30,0,0,0,0,0,1,0,0,0,0,0,0,1
272,5229,2875,1241,874,1390,6116,9921,4709,0,1,0,9,88,36,0,1,0,0,0,0,0,0,0,0,0,0,1
273,7949,2160,1241,874,1431,426,9921,4709,0,0,0,9,75,36,0,1,0,0,0,0,0,0,0,0,0,0,1
274,3205,1912,1241,874,1507,7918,9893,4080,0,1,1,1,31,36,0,0,0,0,0,0,0,0,0,0,0,0,1
275,1494,227,1329,874,1655,13304,4263,4847,0,1,1,9,123,36,0,1,0,0,0,0,0,0,0,0,0,0,1
276,9577,202,1241,874,212,5320,1120,1898,0,1,1,5,22,36,0,1,0,0,0,0,0,0,0,0,0,1,0
277,273,1423,279,874,1318,9572,3129,1711,0,1,0,1,61,31,0,1,0,0,0,0,0,0,0,0,1,0,0
278,796,1083,1241,874,1164,13511,11516,6012,0,1,1,9,61,18,0,1,0,0,0,0,0,0,0,0,0,0,0
279,4080,1785,1241,874,1507,7908,9902,4080,0,1,0,1,31,36,0,0,0,0,0,0,0,0,0,0,0,0,1
280,328,2535,1054,874,589,8920,10370,3180,0,1,1,1,58,31,0,1,0,0,0,0,0,0,0,0,1,0,0
281,3205,2271,1241,874,1507,7918,9893,4080,0,1,1,1,31,36,0,0,0,0,0,0,0,0,0,0,0,0,1
282,2894,2834,879,874,1536,3843,2120,5692,0,1,1,1,22,26,0,1,0,0,0,0,1,0,0,0,0,0,0
283,3870,2687,1241,874,1375,1667,1790,1206,0,1,1,9,123,36,0,1,0,0,0,0,0,0,0,0,0,0,1
284,311,1423,279,874,1318,9575,3130,1711,0,1,0,1,22,31,0,1,0,0,0,0,0,0,0,0,1,0,0
285,3205,2719,1241,874,1507,7918,9893,4080,0,1,1,1,31,36,0,0,0,0,0,0,0,0,0,0,0,0,1
286,5244,1423,279,874,1318,9569,3128,1711,0,1,0,10,22,31,0,1,0,0,0,0,0,1,0,0,0,0,0
287,5917,650,1241,874,484,4779,496,1240,0,1,1,4,123,1,0,1,0,0,0,0,0,0,0,0,0,1,0
288,7395,2736,932,874,493,2822,7165,1752,0,1,1,1,61,9,0,1,0,0,0,0,0,0,0,0,0,0,0
289,6827,2253,1241,874,62,2009,1719,662,0,1,0,9,11,31,0,0,0,0,0,1,0,0,0,0,0,0,1
290,4959,1703,1241,874,1229,127,11245,223,1,1,1,1,22,12,0,0,1,0,0,0,0,0,0,1,0,0,0
291,2463,1249,1010,874,381,3276,6898,1865,0,1,0,9,123,30,0,0,0,0,0,1,0,0,0,0,0,0,1
292,3552,2535,495,874,1154,9143,1178,3040,0,1,0,1,25,0,0,1,0,0,0,0,0,0,0,0,0,0,0
293,3204,1358,1241,874,1507,7918,9893,4080,0,1,1,1,31,36,0,0,0,0,0,0,0,0,0,0,0,0,1
294,1900,2462,1241,874,1336,11277,6320,3318,0,1,0,9,39,36,0,1,0,0,0,0,0,1,0,0,0,0,0
295,10207,625,1241,874,1674,14462,688,373,0,1,1,1,95,12,0,1,0,0,0,0,0,0,0,0,1,0,0
296,2688,519,1154,874,1283,9857,2845,2970,0,1,1,1,89,3,0,1,0,0,0,0,0,1,0,0,0,0,0
297,931,227,1329,874,1655,13311,3938,4847,0,1,1,9,123,36,0,1,0,0,0,0,0,0,0,0,0,0,1
298,6288,2834,655,874,1585,10284,2000,1226,0,1,1,1,22,18,0,1,0,0,0,0,0,0,0,0,0,0,0
299,8524,2883,344,614,159,5628,243,154,0,1,0,10,26,31,0,1,0,0,0,0,0,0,0,0,0,1,0
300,2210,2619,1241,874,930,14592,5377,4709,0,1,0,4,26,7,0,0,0,1,0,0,0,1,0,0,0,0,0
301,7865,2974,1241,874,1336,11422,9216,4412,0,1,0,9,39,36,0,1,0,0,0,0,0,1,0,0,0,0,0
302,3152,216,532,497,1095,2706,4544,1871,0,1,0,10,22,36,0,1,0,0,0,0,0,1,0,0,0,0,0
303,75,2875,1241,874,1246,5172,11863,6187,0,1,0,10,51,36,0,1,0,0,0,0,0,0,0,0,0,1,0
304,3096,2665,1241,794,1380,8775,2193,273,0,0,0,1,124,12,0,1,0,0,0,0,0,0,0,0,0,1,0
305,5717,1526,1241,874,930,10241,6178,4709,0,1,0,4,66,23,0,1,0,0,0,0,0,1,0,0,0,0,0
306,3205,2163,1241,874,1507,7918,9893,4080,0,1,1,1,31,36,0,0,0,0,0,0,0,0,0,0,0,0,1
307,2275,2535,1241,874,930,12274,7237,4709,0,1,0,4,39,7,0,1,0,0,0,0,0,1,0,0,0,0,0
308,7430,222,1329,874,1655,12034,536,2944,0,1,1,9,52,24,0,1,0,0,0,0,0,0,0,0,0,0,0
309,127,872,1241,874,1048,7175,9921,4709,0,1,0,9,8,18,0,0,0,0,0,0,0,0,0,0,0,1,0
310,3205,2882,1241,874,1507,7918,9893,4080,0,1,1,1,31,36,0,0,0,0,0,0,0,0,0,0,0,0,1
311,7505,296,1241,874,50,3337,9921,4709,0,1,0,9,123,36,0,0,0,0,0,1,0,0,0,0,0,0,1
312,2210,1899,1241,874,930,9900,6493,4709,0,1,0,4,39,1,0,0,0,1,0,0,0,1,0,0,0,0,0
313,8481,872,1241,874,1048,7355,9921,4709,0,1,0,9,58,31,0,1,0,0,0,0,0,0,0,0,1,0,0
314,3205,2611,1241,874,1507,7918,9893,4080,0,1,1,1,31,36,0,0,0,0,0,0,0,0,0,0,0,0,1
315,5041,260,613,252,1275,8838,926,1259,0,1,0,1,119,17,0,1,0,0,0,0,0,0,0,0,1,0,0
316,7598,1820,642,874,658,7750,2407,4709,0,1,1,1,58,26,0,1,0,0,0,0,0,0,0,0,0,0,0
317,4359,908,1241,874,450,10149,3622,4913,0,1,1,9,123,31,0,1,0,0,0,0,0,0,0,0,0,0,1
318,310,765,253,874,566,8429,10634,3706,0,1,1,1,61,6,0,1,0,0,0,0,0,1,0,0,0,0,0
319,4717,37,1241,611,25,12131,3654,4709,0,1,1,1,89,2,0,1,0,0,0,0,0,0,0,0,1,0,0
320,3184,813,434,874,1382,5348,9921,4709,0,1,0,1,119,12,0,1,0,0,0,0,0,0,0,0,0,0,1
321,840,625,835,874,409,905,1403,2436,0,1,0,9,89,36,0,1,0,0,0,0,0,0,0,0,1,0,0
322,3991,2775,1241,874,882,12316,671,4767,0,1,0,10,49,20,0,1,0,0,0,0,0,0,0,0,0,0,1
323,7776,1487,1241,613,1143,2937,9921,2390,0,1,0,1,75,29,0,1,0,0,0,0,0,0,0,0,0,0,0
324,7074,2967,894,874,583,6325,629,3950,0,1,0,1,39,36,0,1,0,0,0,0,0,0,0,0,0,0,0
325,9897,1487,776,758,1143,9429,6503,4140,0,1,0,1,75,33,0,1,0,0,0,0,0,0,0,0,1,0,0
326,4356,3077,1241,874,594,4488,1211,4709,0,1,0,9,123,36,0,0,0,0,0,1,0,0,0,0,0,0,1
327,3205,1855,1241,874,1507,7918,9893,4080,0,1,1,1,31,36,0,0,0,0,0,0,0,0,0,0,0,0,1
328,8895,793,1183,874,1666,5520,5193,996,0,1,1,1,61,12,0,1,0,0,0,0,0,0,0,0,1,0,0
329,3205,2260,1241,874,1507,7918,9893,4080,0,1,1,1,31,36,0,0,0,0,0,0,0,0,0,0,0,0,1
330,2751,2736,758,874,493,2856,7162,1752,0,1,1,1,61,22,0,1,0,0,0,0,0,0,0,0,0,0,0
331,4080,2611,1241,874,1507,7908,9901,4080,0,1,0,1,31,36,0,0,0,0,0,0,0,0,0,0,0,0,1
332,645,1249,956,874,381,9483,6873,4709,0,1,0,9,123,36,0,0,0,0,0,1,0,0,0,0,0,0,1
333,10459,1249,1241,874,1301,7183,51,4709,1,1,1,9,123,36,0,0,0,0,0,0,0,0,0,0,0,0,1
334,8811,1233,311,874,976,4736,4550,5225,0,1,0,1,61,7,0,1,0,0,0,0,0,0,0,0,0,0,0
335,4636,2528,1241,560,1380,7447,9921,4709,0,1,0,9,58,18,0,1,0,0,0,0,0,1,0,0,0,0,0
336,7452,1472,758,874,381,3275,6875,4709,0,1,0,9,123,22,0,0,0,0,0,1,0,0,0,0,0,0,1
337,8551,67,1054,874,951,7239,5946,570,0,1,0,4,58,31,0,0,1,0,0,0,0,0,0,1,0,0,0
338,2199,1383,1241,874,930,10008,7747,4709,0,1,0,4,66,1,0,1,0,0,0,0,0,1,0,0,0,0,0
339,4081,1365,1241,874,1507,7910,9901,4080,0,1,1,1,31,11,0,0,0,0,0,0,0,1,0,0,0,0,0
340,7323,2469,956,874,381,9482,6874,4709,0,1,0,9,123,36,0,0,0,0,0,1,0,0,0,0,0,0,1
341,335,487,58,408,1311,11238,8407,1485,0,1,1,9,75,0,0,1,0,0,0,0,0,0,0,0,0,0,1
342,3923,2051,409,874,812,10151,9921,4709,0,1,1,9,123,36,0,0,0,0,1,0,0,0,0,0,0,0,1
343,3476,2822,1241,874,1614,13639,9563,2594,0,1,0,1,38,7,0,1,0,0,0,0,1,0,0,0,0,0,0
344,7762,844,1129,2,1373,3559,3257,1689,0,1,0,1,119,29,0,1,0,0,0,0,0,0,0,0,1,0,0
345,4080,2736,1241,874,1507,7908,9901,4080,0,1,0,1,31,36,0,0,0,0,0,0,0,0,0,0,0,0,1
346,5465,1193,1241,517,1516,45,147,207,0,1,0,10,98,11,0,1,0,0,0,0,0,0,0,0,0,1,0
347,8090,133,555,874,1224,1035,6146,1659,0,0,1,9,123,36,0,0,0,0,0,1,0,0,0,0,0,0,1
348,3205,2171,1241,874,1507,7918,9893,4080,0,1,1,1,31,36,0,0,0,0,0,0,0,0,0,0,0,0,1
349,1792,212,758,874,1423,11565,1642,4709,0,1,0,9,123,22,0,0,0,0,0,1,0,0,0,0,0,0,1
350,3138,3077,956,874,381,9484,6872,4709,0,1,0,9,123,36,0,0,0,0,0,1,0,0,0,0,0,0,1
351,4031,1764,1241,874,1298,10924,8500,4709,0,1,0,9,69,34,0,1,0,0,0,0,0,0,0,0,0,0,0
352,2733,38,1241,796,228,2377,11172,5145,0,1,1,9,29,9,0,1,0,0,0,0,0,0,0,0,0,0,1
353,8082,813,770,874,1380,10835,5218,4333,0,0,1,1,45,22,0,1,0,0,0,0,0,0,0,0,1,0,0
354,9498,891,1241,874,714,1165,9921,4709,0,1,0,9,123,36,0,0,0,0,0,1,0,0,0,0,0,0,1
355,7213,1249,1241,794,1380,9377,9921,4709,0,0,0,1,22,18,0,1,0,0,0,0,0,0,0,0,1,0,0
356,10140,2244,580,874,351,5941,6880,1307,0,1,1,1,98,11,0,1,0,0,0,0,0,0,0,0,0,0,1
357,2275,1686,1241,874,930,12277,7205,4709,0,1,0,4,39,7,0,1,0,0,0,0,0,1,0,0,0,0,0
358,3580,1956,1307,512,803,5362,11503,6009,0,0,0,9,6,36,1,0,0,0,0,0,0,0,0,0,0,0,0
359,9279,2535,1241,874,930,10522,5407,4709,0,1,0,4,39,7,0,0,0,1,0,0,0,1,0,0,0,0,0
360,7022,166,1241,874,37,7138,3355,4709,0,1,0,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
361,3682,1703,1241,874,555,9229,7312,4709,1,0,0,9,123,36,0,0,0,1,0,0,0,0,0,0,0,0,1
362,5418,487,1197,261,1311,2203,3603,4709,0,1,1,1,75,12,0,1,0,0,0,0,0,0,0,0,0,0,0
363,945,2753,1241,874,900,6939,2552,5120,0,1,1,1,59,6,0,1,0,0,0,0,0,0,0,0,0,0,0
364,2835,1217,758,874,741,3861,3936,1842,0,1,1,1,49,22,0,1,0,0,0,0,1,0,0,0,0,0,0
365,4946,367,1241,874,1484,13631,2334,2442,0,1,1,9,123,36,0,0,0,0,0,1,0,0,0,0,0,0,1
366,3205,2313,1241,874,1507,7918,9893,4080,0,1,1,1,31,36,0,0,0,0,0,0,0,0,0,0,0,0,1
367,8416,1899,1241,874,1399,2776,5818,3945,1,1,1,0,58,31,0,1,0,0,0,0,1,0,0,0,0,0,0
368,9667,402,1241,874,484,4769,506,1240,0,1,1,4,123,1,0,0,0,0,0,1,0,0,0,0,0,1,0
369,5267,1248,1241,560,1380,6127,9921,4709,0,0,0,1,22,12,0,1,0,0,0,0,0,1,0,0,0,0,0
370,7576,1658,1241,874,1102,8810,2244,4709,0,1,1,1,34,26,0,1,0,0,0,0,0,0,0,0,1,0,0
371,741,1409,126,874,1380,5934,6882,2174,0,0,1,9,123,36,0,0,0,0,0,1,0,0,0,0,0,0,1
372,6031,1967,758,700,255,893,3653,2322,0,1,1,1,61,22,0,1,0,0,0,0,1,0,0,0,0,0,0
373,164,1512,1241,874,614,4876,10024,4709,0,1,1,5,39,6,0,1,0,0,0,0,0,0,0,1,0,0,0
374,1739,2866,1103,874,1087,4705,6149,3078,0,0,0,9,123,36,0,1,0,0,0,0,0,0,0,0,0,0,1
375,1875,2213,1241,874,1380,5877,9921,4709,0,0,0,4,23,15,0,1,0,0,0,0,0,0,0,0,1,0,0
376,2282,2535,1241,874,930,10099,6153,4709,0,1,0,4,39,7,0,1,0,0,0,0,0,1,0,0,0,0,0
377,2452,2535,1241,127,1380,10803,7394,2266,0,0,0,1,39,18,0,1,0,0,0,0,0,0,0,0,1,0,0
378,4089,2834,1071,874,1585,10187,2251,1225,0,1,1,1,75,9,0,1,0,0,0,0,0,1,0,0,0,0,0
379,10947,2676,1241,584,1380,2622,5246,3012,0,0,1,1,80,18,0,1,0,0,0,0,0,0,0,0,0,0,0
380,869,296,917,874,805,6493,9921,4709,0,1,1,9,123,36,0,1,0,0,0,0,0,0,0,0,0,0,1
381,3434,2535,1241,841,1380,10167,7431,2261,0,0,0,1,58,18,0,1,0,0,0,0,0,0,0,0,1,0,0
382,5349,125,932,874,353,1274,8242,4709,0,1,1,9,123,36,0,1,0,0,0,0,0,0,0,0,0,0,1
383,960,2535,1241,71,1380,5361,8360,2267,0,0,0,9,58,18,0,1,0,0,0,0,0,0,0,0,1,0,0
384,1488,2535,95,874,944,10949,2452,4141,0,1,1,9,63,36,0,1,0,0,0,0,0,0,0,0,0,1,0
385,7952,1899,1241,874,1431,380,9921,4709,0,0,0,9,75,36,0,1,0,0,0,0,0,0,0,0,0,0,1
386,4662,1560,626,681,1380,5295,10564,2696,0,0,1,10,58,18,0,1,0,0,0,0,0,0,0,0,1,0,0
387,3205,2603,1241,874,1507,7918,9893,4080,0,1,1,1,31,36,0,0,0,0,0,0,0,0,0,0,0,0,1
388,7767,2535,1241,874,696,13607,3801,4709,0,1,1,10,58,29,0,1,0,0,0,0,0,0,0,0,1,0,0
389,3891,51,1241,874,571,6091,5164,493,0,1,1,9,123,36,0,1,0,0,0,0,0,0,0,0,0,0,1
390,4445,949,1241,874,1380,5808,3083,4709,0,0,0,1,58,8,0,1,0,0,0,0,0,0,0,0,1,0,0
391,2103,213,1241,874,760,6257,11224,5511,0,1,1,5,72,33,0,1,0,0,0,0,0,0,0,0,1,0,0
392,2198,174,1241,874,930,9974,5358,4709,0,1,0,4,37,7,0,1,0,0,0,0,0,1,0,0,0,0,0
393,6883,1248,1241,874,815,3321,7180,5286,0,1,0,9,123,36,0,0,0,0,0,1,0,0,0,0,0,0,1
394,7870,3005,1241,874,930,10022,7530,4709,0,1,0,4,22,1,0,0,0,1,0,0,0,1,0,0,0,0,0
395,2883,2094,1241,874,1170,6911,10501,5590,0,1,1,1,61,4,0,1,0,0,0,0,0,0,0,0,1,0,0
396,10039,3007,1241,874,1068,7011,2426,4709,0,0,0,9,123,36,0,0,0,0,0,0,0,0,0,0,0,0,1
397,4686,1002,634,874,1380,8925,10160,5218,0,1,0,9,123,36,0,0,0,0,0,1,0,0,0,0,0,0,1
398,10490,1899,1241,771,754,6233,10699,2759,1,1,1,9,58,12,0,1,0,0,0,0,0,0,0,0,1,0,0
399,10664,2734,1241,874,562,10595,2226,3250,0,1,0,9,58,24,0,1,0,0,0,0,0,0,0,0,1,0,0
400,9115,980,944,874,250,2036,3822,4709,0,1,0,1,53,12,0,1,0,0,0,0,0,0,0,0,1,0,0
401,1539,225,1321,874,1655,7572,9219,2756,0,1,0,9,123,36,0,0,0,0,0,1,0,0,0,0,0,0,1
402,7092,1424,1241,874,1005,13597,4307,1838,0,1,0,1,30,22,0,1,0,0,0,0,0,0,0,0,0,0,0
403,4844,2358,1241,874,62,1886,1698,5926,0,1,0,9,11,31,0,1,0,0,0,0,0,0,0,0,0,0,1
404,8380,813,1054,56,1380,4561,10849,4846,0,1,1,10,4,31,0,1,0,0,0,0,0,0,0,0,0,0,0
405,3206,1970,1241,874,1507,7914,9906,4080,0,1,1,1,31,11,0,0,0,0,0,0,0,0,0,0,0,0,1
406,2506,1511,434,874,281,6095,1115,1195,0,1,0,1,22,18,0,1,0,0,0,0,0,0,0,0,1,0,0
407,6983,3077,90,874,152,1416,204,4709,0,1,0,1,77,36,0,0,1,0,0,0,0,0,0,1,0,0,0
408,3737,1564,1241,874,320,2791,889,4709,0,1,0,9,123,36,0,0,0,0,0,1,0,0,0,0,1,0,0
409,2275,2535,1241,874,930,10091,7238,4709,0,1,0,4,39,7,0,1,0,0,0,0,0,0,0,0,0,0,0
410,7361,625,1241,441,986,7683,11107,2765,0,1,0,1,105,31,0,1,0,0,0,0,0,0,0,0,0,0,0
411,10061,813,659,874,1400,11862,2015,4779,0,1,1,1,58,18,0,1,0,0,0,0,0,0,0,0,0,0,0
412,686,3077,1241,874,1414,7926,9921,4709,0,1,0,9,123,36,0,0,0,0,0,1,0,0,0,0,0,0,1
413,5706,166,1241,874,1380,11713,5283,4709,0,0,0,9,58,36,0,0,0,0,0,1,0,0,0,0,0,0,1
414,821,452,1241,874,484,4762,496,1240,0,1,1,4,123,1,0,1,0,0,0,0,0,0,0,0,0,1,0
415,7328,2382,1241,874,930,14637,5507,4709,0,1,0,4,51,7,0,0,0,1,0,0,0,1,0,0,0,0,0
416,4081,2656,1241,874,1507,7907,9901,4080,0,1,1,1,31,11,0,0,0,0,0,0,0,1,0,0,0,0,0
417,6529,625,1241,874,440,13275,11365,3448,0,1,0,1,22,18,0,1,0,0,0,0,0,0,0,0,1,0,0
418,6923,2529,495,874,855,2801,5071,4709,0,1,1,1,8,13,0,0,0,0,0,0,0,0,0,0,1,0,0
419,2282,2427,1241,874,930,10878,6807,4709,0,1,0,4,78,7,0,1,0,0,0,0,0,1,0,0,0,0,0
420,2783,2535,1241,874,1527,4497,5657,4709,0,1,1,9,123,36,0,1,0,0,0,0,0,0,0,0,0,0,1
421,7870,3005,1241,874,930,14616,7530,4709,0,1,0,4,119,1,0,0,0,1,0,0,0,1,0,0,0,0,0
422,3205,2462,1241,874,1507,7917,9893,4080,0,1,1,1,31,36,0,0,0,0,0,0,0,0,0,0,0,0,1
423,8895,1051,626,874,101,1105,11297,3482,0,1,0,9,22,18,0,1,0,0,0,0,0,0,0,0,0,0,0
424,536,2819,1241,0,407,1736,1687,946,1,1,0,9,119,7,0,1,0,0,0,0,0,1,0,0,0,0,0
425,7411,947,1241,411,1380,3543,10032,4709,0,0,0,9,57,36,0,1,0,0,0,0,0,0,0,0,1,0,0
426,3317,1916,1241,874,62,1831,1693,642,0,1,0,9,11,36,0,1,0,0,0,0,0,0,0,0,0,0,1
427,4189,1674,626,874,1389,9681,8330,4709,0,1,0,1,58,18,0,1,0,0,0,0,0,0,0,0,1,0,0
428,5925,650,1241,874,484,4764,4197,1240,0,1,1,4,49,1,0,1,0,0,0,0,0,0,0,0,0,1,0
429,6472,625,1241,874,385,3355,10929,5915,0,1,1,9,123,36,0,0,0,0,0,1,0,0,0,0,0,0,1
430,371,2462,1241,208,375,6464,5304,66,0,1,0,1,107,0,0,1,0,0,0,0,0,1,0,0,0,0,0
431,9721,2734,62,874,1547,13666,1893,2550,0,1,1,1,61,0,0,1,0,0,0,0,0,0,0,0,1,0,0
432,10203,650,1241,651,1380,8870,5960,4709,0,0,0,9,39,18,0,1,0,0,0,0,0,0,0,0,1,0,0
433,588,625,380,874,1423,11560,10322,605,0,1,0,9,123,36,0,0,0,0,0,1,0,0,0,0,0,0,1
434,8627,1686,1241,874,1380,2998,11907,4709,0,0,0,9,123,36,0,0,0,0,0,0,0,0,0,0,0,0,1
435,9803,1772,1241,874,1197,3536,5111,4709,0,1,1,9,58,36,0,1,0,0,0,0,0,0,0,0,0,0,0
436,11147,2070,1326,874,1380,14426,4108,4709,0,0,0,9,112,36,0,1,0,0,0,0,0,0,0,0,0,0,0
437,3205,1564,1241,874,1507,7917,9893,4080,0,1,1,1,31,36,0,0,0,0,0,0,0,0,0,0,0,0,1
438,3205,1539,1241,874,1507,7917,9893,4080,0,1,1,1,31,36,0,0,0,0,0,0,0,0,0,0,0,0,1
439,10311,2079,134,451,1442,2491,2624,1425,0,1,0,10,6,7,0,1,0,0,0,0,0,0,0,0,0,1,0
440,8457,125,1054,874,353,1275,10969,5124,0,1,1,1,61,31,0,1,0,0,0,0,0,0,0,0,1,0,0
441,8141,747,1241,874,495,12540,3494,4709,0,1,0,9,8,18,0,0,0,0,0,1,0,0,0,0,1,0,0
442,348,2775,1241,470,1380,1375,9962,3555,0,0,0,4,59,7,0,1,0,0,0,0,0,0,0,0,0,0,0
443,7340,2320,1241,652,497,13294,9792,4709,0,1,0,1,6,12,0,1,0,0,0,0,0,0,0,0,0,0,1
444,2234,225,1241,874,1655,7503,3304,3588,0,1,0,9,123,36,0,0,0,1,0,0,0,0,0,0,0,0,1
